Region1,Region2,Year,Area planted,Crop,Area harvested,Production,Yield
brasil,zona da mata,2011,34697,sugarcane,34697,2218765,63.947
brasil,noroeste espiritosantense,2011,3428,sugarcane,3428,157868,46.053
brasil,litoral norte espiritosantense,2011,58351,sugarcane,58351,3748894,64.247
brasil,central espiritosantense,2011,1856,sugarcane,1856,97828,52.709
brasil,sul espiritosantense,2011,12853,sugarcane,12853,677695,52.727
brasil,noroeste fluminense,2011,3981,sugarcane,3981,247160,62.085
brasil,norte fluminense,2011,89495,sugarcane,89495,4431000,49.511
brasil,centro fluminense,2011,2492,sugarcane,2492,128669,51.633
brasil,baixadas,2011,5942,sugarcane,5942,188079,31.652
brasil,sul fluminense,2011,1573,sugarcane,1573,84386,53.647
brasil,metropolitana do rio de janeiro,2011,1608,sugarcane,1608,58406,36.322
brasil,sao jose do rio preto,2011,847958,sugarcane,847958,72113218,85.043
brasil,ribeirao preto,2011,1333636,sugarcane,1333636,109454860,82.073
brasil,aracatuba,2011,545853,sugarcane,545853,43773825,80.193
brasil,bauru,2011,598601,sugarcane,598601,49638309,82.924
brasil,araraquara,2011,376591,sugarcane,368476,32885229,89.247
brasil,piracicaba,2011,310463,sugarcane,310428,24757330,79.752
brasil,campinas,2011,240800,sugarcane,238300,20231811,84.901
brasil,presidente prudente,2011,455276,sugarcane,455276,34493147,75.763
brasil,marilia,2011,67482,sugarcane,67482,5981259,88.635
brasil,assis,2011,346194,sugarcane,346194,26620876,76.896
brasil,itapetininga,2011,67919,sugarcane,67919,5398691,79.487
brasil,macro metropolitana paulista,2011,24814,sugarcane,24814,1984935,79.993
brasil,vale do paraiba paulista,2011,895,sugarcane,895,30944,34.574
brasil,litoral sul paulista,2011,9,sugarcane,9,420,46.667
brasil,noroeste paranaense,2011,321053,sugarcane,321053,20581914,64.108
brasil,centro ocidental paranaense,2011,31465,sugarcane,31465,2108004,66.995
brasil,norte central paranaense,2011,179397,sugarcane,179397,13318154,74.238
brasil,norte pioneiro paranaense,2011,102902,sugarcane,102902,8546554,83.055
brasil,centro oriental paranaense,2011,323,sugarcane,323,26905,83.297
brasil,oeste paranaense,2011,2315,sugarcane,2315,134111,57.931
brasil,sudoeste paranaense,2011,2452,sugarcane,2452,111830,45.608
brasil,centrosul paranaense,2011,679,sugarcane,679,31784,46.81
brasil,sudeste paranaense,2011,299,sugarcane,299,10985,36.739
brasil,metropolitana de curitiba,2011,880,sugarcane,880,37621,42.751
brasil,oeste catarinense,2011,4532,sugarcane,4532,253365,55.906
brasil,norte catarinense,2011,749,sugarcane,749,33000,44.059
brasil,vale do itajai,2011,287,sugarcane,287,14910,51.951
brasil,grande florianopolis,2011,1525,sugarcane,1525,55235,36.22
brasil,sul catarinense,2011,4036,sugarcane,4036,176146,43.644
brasil,noroeste riograndense,2011,19624,sugarcane,19623,888980,45.303
brasil,nordeste riograndense,2011,843,sugarcane,843,29652,35.174
brasil,centro ocidental riograndense,2011,3149,sugarcane,3149,123361,39.175
brasil,centro oriental riograndense,2011,3965,sugarcane,3965,138990,35.054
brasil,metropolitana de porto alegre,2011,4306,sugarcane,4306,166354,38.633
brasil,sudoeste riograndense,2011,792,sugarcane,792,37280,47.071
brasil,sudeste riograndense,2011,15,sugarcane,15,350,23.333
brasil,pantanais sul matogrossense,2011,368,sugarcane,368,15352,41.717
brasil,centro norte de mato grosso do sul,2011,40288,sugarcane,40288,2487529,61.744
brasil,leste de mato grosso do sul,2011,108049,sugarcane,108049,7127508,65.966
brasil,sudoeste de mato grosso do sul,2011,347116,sugarcane,347116,25246309,72.732
brasil,norte matogrossense,2011,50626,sugarcane,50626,3086523,60.967
brasil,nordeste matogrossense,2011,743,sugarcane,743,15970,21.494
brasil,sudoeste matogrossense,2011,131966,sugarcane,131966,8511317,64.496
brasil,centrosul matogrossense,2011,4343,sugarcane,4343,236607,54.48
brasil,sudeste matogrossense,2011,39315,sugarcane,39315,2200581,55.973
brasil,noroeste goiano,2011,4030,sugarcane,4030,203090,50.395
brasil,norte goiano,2011,3979,sugarcane,3979,211289,53.101
brasil,centro goiano,2011,151789,sugarcane,151789,10909789,71.875
brasil,leste goiano,2011,37704,sugarcane,37704,3116376,82.654
brasil,sul goiano,2011,500039,sugarcane,500039,40462541,80.919
brasil,distrito federal,2011,883,sugarcane,883,65342,74.0
brasil,madeiraguapore,2012,8,sugarcane,8,441,55.125
brasil,leste rondoniense,2012,3791,sugarcane,3791,221429,58.409
brasil,vale do jurua,2012,362,sugarcane,262,11840,45.191
brasil,vale do acre,2012,2724,sugarcane,2700,187530,69.456
brasil,norte amazonense,2012,19,sugarcane,17,760,44.706
brasil,sudoeste amazonense,2012,369,sugarcane,215,8596,39.981
brasil,centro amazonense,2012,4068,sugarcane,4055,287695,70.948
brasil,sul amazonense,2012,157,sugarcane,145,7700,53.103
brasil,norte de roraima,2012,241,sugarcane,186,662,3.559
brasil,sul de roraima,2012,325,sugarcane,237,638,2.692
brasil,baixo amazonas,2012,232,sugarcane,232,7142,30.784
brasil,marajo,2012,3,sugarcane,3,141,47.0
brasil,metropolitana de belem,2012,30,sugarcane,30,1200,40.0
brasil,nordeste paraense,2012,118,sugarcane,118,3920,33.22
brasil,sudoeste paraense,2012,192,sugarcane,192,8525,44.401
brasil,sudeste paraense,2012,12790,sugarcane,12790,729450,57.033
brasil,sul do amapa,2012,130,sugarcane,130,3645,28.038
brasil,ocidental do tocantins,2012,3785,sugarcane,3785,236644,62.522
brasil,oriental do tocantins,2012,23620,sugarcane,23620,1622465,68.69
brasil,norte maranhense,2012,401,sugarcane,401,15003,37.414
brasil,oeste maranhense,2012,591,sugarcane,591,30730,51.997
brasil,centro maranhense,2012,1710,sugarcane,1710,130820,76.503
brasil,leste maranhense,2012,21163,sugarcane,21163,1335714,63.116
brasil,sul maranhense,2012,25669,sugarcane,25669,1499442,58.415
brasil,norte piauiense,2012,940,sugarcane,940,31245,33.239
brasil,centronorte piauiense,2012,13445,sugarcane,13445,726278,54.018
brasil,sudoeste piauiense,2012,984,sugarcane,984,40562,41.222
brasil,sudeste piauiense,2012,260,sugarcane,260,9792,37.662
brasil,noroeste cearense,2012,19051,sugarcane,19051,926712,48.644
brasil,norte cearense,2012,13822,sugarcane,13822,721355,52.189
brasil,metropolitana de fortaleza,2012,2256,sugarcane,2256,119206,52.84
brasil,sertoes cearenses,2012,641,sugarcane,641,24351,37.989
brasil,jaguaribe,2012,1978,sugarcane,1978,115672,58.479
brasil,centrosul cearense,2012,294,sugarcane,294,9402,31.98
brasil,sul cearense,2012,2206,sugarcane,2206,80091,36.306
brasil,oeste potiguar,2012,219,sugarcane,219,6938,31.68
brasil,central potiguar,2012,57,sugarcane,53,3634,68.566
brasil,agreste potiguar,2012,7164,sugarcane,7164,414996,57.928
brasil,leste potiguar,2012,63860,sugarcane,63860,3842390,60.169
brasil,sertao paraibano,2012,524,sugarcane,524,10195,19.456
brasil,agreste paraibano,2012,6171,sugarcane,6171,240470,38.968
brasil,mata paraibana,2012,119290,sugarcane,119290,5614700,47.068
brasil,sertao pernambucano,2012,1124,sugarcane,894,21620,24.183
brasil,sao francisco pernambucano,2012,172,sugarcane,112,3090,27.589
brasil,agreste pernambucano,2012,28873,sugarcane,28853,1445699,50.106
brasil,mata pernambucana,2012,232459,sugarcane,224242,10772569,48.04
brasil,metropolitana de recife,2012,47300,sugarcane,45800,1999250,43.652
brasil,sertao alagoano,2012,88,sugarcane,88,3960,45.0
brasil,agreste alagoano,2012,12993,sugarcane,12993,797116,61.35
brasil,leste alagoano,2012,420219,sugarcane,420219,26873378,63.951
brasil,agreste sergipano,2012,4633,sugarcane,4549,292700,64.344
brasil,leste sergipano,2012,48525,sugarcane,45703,2967551,64.931
brasil,extremo oeste baiano,2012,10517,sugarcane,10517,575717,54.742
brasil,vale saofranciscano da bahia,2012,17480,sugarcane,17399,1363718,78.379
brasil,centro norte baiano,2012,1361,sugarcane,1361,38049,27.957
brasil,nordeste baiano,2012,93,sugarcane,93,3030,32.581
brasil,metropolitana de salvador,2012,17651,sugarcane,17651,772900,43.788
brasil,centro sul baiano,2012,16445,sugarcane,16403,696739,42.476
brasil,sul baiano,2012,54486,sugarcane,54486,3444197,63.213
brasil,noroeste de minas,2012,62436,sugarcane,62436,5665380,90.739
brasil,norte de minas,2012,38628,sugarcane,37553,1586373,42.244
brasil,jequitinhonha,2012,8813,sugarcane,8809,390475,44.327
brasil,vale do mucuri,2012,11475,sugarcane,11475,739700,64.462
brasil,triangulo mineiroalto paranaiba,2012,573833,sugarcane,563849,48685031,86.344
brasil,central mineira,2012,43061,sugarcane,43061,2638749,61.279
brasil,metropolitana de belo horizonte,2012,11701,sugarcane,11701,687452,58.752
brasil,vale do rio doce,2012,12526,sugarcane,12526,764269,61.015
brasil,oeste de minas,2012,20254,sugarcane,20254,1497935,73.957
brasil,sulsudoeste de minas,2012,62192,sugarcane,62192,5328080,85.671
brasil,campo das vertentes,2012,2967,sugarcane,2967,174302,58.747
brasil,zona da mata,2012,34738,sugarcane,34738,2363752,68.045
brasil,noroeste espiritosantense,2012,3229,sugarcane,3229,150458,46.596
brasil,litoral norte espiritosantense,2012,57168,sugarcane,57168,3753293,65.654
brasil,central espiritosantense,2012,1676,sugarcane,1676,96196,57.396
brasil,sul espiritosantense,2012,11386,sugarcane,11386,650795,57.157
brasil,noroeste fluminense,2012,3371,sugarcane,3371,206460,61.246
brasil,norte fluminense,2012,102830,sugarcane,102830,5018550,48.804
brasil,centro fluminense,2012,2578,sugarcane,2578,137629,53.386
brasil,baixadas,2012,5942,sugarcane,5942,188077,31.652
brasil,sul fluminense,2012,1570,sugarcane,1570,84242,53.657
brasil,metropolitana do rio de janeiro,2012,1601,sugarcane,1601,57911,36.172
brasil,sao jose do rio preto,2012,911148,sugarcane,911148,73589459,80.766
brasil,ribeirao preto,2012,1287946,sugarcane,1286646,102004317,79.279
brasil,aracatuba,2012,556031,sugarcane,556031,43485329,78.207
brasil,bauru,2012,515366,sugarcane,498741,39766425,79.734
brasil,araraquara,2012,377445,sugarcane,376605,31038335,82.416
brasil,piracicaba,2012,305550,sugarcane,305550,23791499,77.865
brasil,campinas,2012,245706,sugarcane,245636,20371224,82.933
brasil,presidente prudente,2012,496681,sugarcane,494601,34974811,70.713
brasil,marilia,2012,72070,sugarcane,71535,4881464,68.239
brasil,assis,2012,333591,sugarcane,332891,26333033,79.104
brasil,itapetininga,2012,51596,sugarcane,51596,4369172,84.68
brasil,macro metropolitana paulista,2012,19044,sugarcane,19044,1521805,79.91
brasil,vale do paraiba paulista,2012,410,sugarcane,410,24592,59.98
brasil,litoral sul paulista,2012,27,sugarcane,27,1350,50.0
brasil,noroeste paranaense,2012,335382,sugarcane,335382,22395582,66.776
brasil,centro ocidental paranaense,2012,29592,sugarcane,29592,2115910,71.503
brasil,norte central paranaense,2012,179505,sugarcane,179505,14229117,79.269
brasil,norte pioneiro paranaense,2012,100007,sugarcane,100007,8585685,85.851
brasil,centro oriental paranaense,2012,323,sugarcane,323,26905,83.297
brasil,oeste paranaense,2012,6629,sugarcane,6629,400025,60.345
brasil,sudoeste paranaense,2012,2320,sugarcane,2320,105675,45.55
brasil,centrosul paranaense,2012,617,sugarcane,617,36102,58.512
brasil,sudeste paranaense,2012,283,sugarcane,283,10373,36.654
brasil,metropolitana de curitiba,2012,851,sugarcane,851,35615,41.851
brasil,oeste catarinense,2012,3833,sugarcane,3833,218940,57.12
brasil,norte catarinense,2012,1039,sugarcane,1039,48400,46.583
brasil,vale do itajai,2012,1401,sugarcane,1401,45120,32.206
brasil,grande florianopolis,2012,1445,sugarcane,1445,52650,36.436
brasil,sul catarinense,2012,3127,sugarcane,3127,133939,42.833
brasil,noroeste riograndense,2012,18655,sugarcane,18599,577060,31.026
brasil,nordeste riograndense,2012,658,sugarcane,658,20654,31.389
brasil,centro ocidental riograndense,2012,3021,sugarcane,3021,107479,35.577
brasil,centro oriental riograndense,2012,3230,sugarcane,3067,78405,25.564
brasil,metropolitana de porto alegre,2012,4411,sugarcane,4411,151566,34.361
brasil,sudoeste riograndense,2012,770,sugarcane,770,46080,59.844
brasil,sudeste riograndense,2012,15,sugarcane,15,350,23.333
brasil,pantanais sul matogrossense,2012,168,sugarcane,168,7710,45.893
brasil,centro norte de mato grosso do sul,2012,39302,sugarcane,39302,2439226,62.064
brasil,leste de mato grosso do sul,2012,116878,sugarcane,116878,7904666,67.632
brasil,sudoeste de mato grosso do sul,2012,402316,sugarcane,402316,27409859,68.13
brasil,norte matogrossense,2012,48551,sugarcane,48551,3422341,70.49
brasil,nordeste matogrossense,2012,743,sugarcane,743,15970,21.494
brasil,sudoeste matogrossense,2012,129472,sugarcane,129472,9749255,75.3
brasil,centrosul matogrossense,2012,10293,sugarcane,10293,444785,43.212
brasil,sudeste matogrossense,2012,57239,sugarcane,57239,3476358,60.734
brasil,noroeste goiano,2012,4110,sugarcane,4110,285004,69.344
brasil,norte goiano,2012,3953,sugarcane,3953,226396,57.272
brasil,centro goiano,2012,154599,sugarcane,154599,11189158,72.375
brasil,leste goiano,2012,37001,sugarcane,37001,3109400,84.036
brasil,sul goiano,2012,533207,sugarcane,533207,43538839,81.655
brasil,distrito federal,2012,717,sugarcane,717,57360,80.0
brasil,madeiraguapore,2013,125,sugarcane,125,7969,63.752
brasil,leste rondoniense,2013,4819,sugarcane,4819,301651,62.596
brasil,vale do jurua,2013,257,sugarcane,252,10080,40.0
brasil,vale do acre,2013,2461,sugarcane,2461,142265,57.808
brasil,norte amazonense,2013,13,sugarcane,11,465,42.273
brasil,sudoeste amazonense,2013,191,sugarcane,168,7340,43.69
brasil,centro amazonense,2013,3865,sugarcane,3846,275580,71.654
brasil,sul amazonense,2013,100,sugarcane,100,5165,51.65
brasil,norte de roraima,2013,221,sugarcane,210,773,3.681
brasil,sul de roraima,2013,254,sugarcane,254,3687,14.516
brasil,baixo amazonas,2013,206,sugarcane,206,6689,32.471
brasil,marajo,2013,4,sugarcane,4,188,47.0
brasil,metropolitana de belem,2013,30,sugarcane,30,1200,40.0
brasil,nordeste paraense,2013,122,sugarcane,122,4020,32.951
brasil,sudoeste paraense,2013,189,sugarcane,189,8245,43.624
brasil,sudeste paraense,2013,13250,sugarcane,13250,914678,69.032
brasil,sul do amapa,2013,135,sugarcane,133,3885,29.211
brasil,ocidental do tocantins,2013,4692,sugarcane,4661,347732,74.605
brasil,oriental do tocantins,2013,22856,sugarcane,22548,1726722,76.58
brasil,norte maranhense,2013,259,sugarcane,259,11025,42.568
brasil,oeste maranhense,2013,863,sugarcane,863,55188,63.949
brasil,centro maranhense,2013,1580,sugarcane,1580,109848,69.524
brasil,leste maranhense,2013,21869,sugarcane,21869,1244197,56.893
brasil,sul maranhense,2013,25235,sugarcane,25235,1528059,60.553
brasil,norte piauiense,2013,628,sugarcane,628,21444,34.146
brasil,centronorte piauiense,2013,12964,sugarcane,12964,692960,53.453
brasil,sudoeste piauiense,2013,752,sugarcane,752,34909,46.422
brasil,sudeste piauiense,2013,203,sugarcane,203,6878,33.882
brasil,noroeste cearense,2013,18744,sugarcane,18744,972168,51.866
brasil,norte cearense,2013,7358,sugarcane,7358,408287,55.489
brasil,metropolitana de fortaleza,2013,1863,sugarcane,1863,69627,37.374
brasil,sertoes cearenses,2013,405,sugarcane,405,13348,32.958
brasil,jaguaribe,2013,2045,sugarcane,2045,120279,58.816
brasil,centrosul cearense,2013,273,sugarcane,273,6926,25.37
brasil,sul cearense,2013,2051,sugarcane,2051,84070,40.99
brasil,oeste potiguar,2013,53,sugarcane,53,2262,42.679
brasil,central potiguar,2013,53,sugarcane,13,527,40.538
brasil,agreste potiguar,2013,7115,sugarcane,7105,428094,60.252
brasil,leste potiguar,2013,58950,sugarcane,58950,3375675,57.263
brasil,sertao paraibano,2013,305,sugarcane,301,6109,20.296
brasil,agreste paraibano,2013,5475,sugarcane,5475,227000,41.461
brasil,mata paraibana,2013,116290,sugarcane,116290,5861250,50.402
brasil,sertao pernambucano,2013,896,sugarcane,299,7569,25.314
brasil,sao francisco pernambucano,2013,152,sugarcane,127,4935,38.858
brasil,agreste pernambucano,2013,25455,sugarcane,24935,1143690,45.867
brasil,mata pernambucana,2013,221899,sugarcane,217912,11295645,51.836
brasil,metropolitana de recife,2013,54350,sugarcane,53550,2382300,44.487
brasil,sertao alagoano,2013,94,sugarcane,94,4230,45.0
brasil,agreste alagoano,2013,13988,sugarcane,13988,866157,61.921
brasil,leste alagoano,2013,430951,sugarcane,430951,27300563,63.35
brasil,agreste sergipano,2013,4949,sugarcane,4160,252841,60.779
brasil,leste sergipano,2013,47903,sugarcane,45608,2834207,62.143
brasil,extremo oeste baiano,2013,15735,sugarcane,15735,777348,49.402
brasil,vale saofranciscano da bahia,2013,15666,sugarcane,15466,1369802,88.569
brasil,centro norte baiano,2013,1037,sugarcane,952,27387,28.768
brasil,nordeste baiano,2013,83,sugarcane,83,3530,42.53
brasil,metropolitana de salvador,2013,16763,sugarcane,16763,737798,44.013
brasil,centro sul baiano,2013,14597,sugarcane,14594,539964,36.999
brasil,sul baiano,2013,53952,sugarcane,53952,3297710,61.123
brasil,noroeste de minas,2013,68320,sugarcane,68320,6268400,91.751
brasil,norte de minas,2013,40297,sugarcane,39092,2017895,51.619
brasil,jequitinhonha,2013,8576,sugarcane,8217,362717,44.142
brasil,vale do mucuri,2013,11305,sugarcane,11305,748700,66.227
brasil,triangulo mineiroalto paranaiba,2013,580946,sugarcane,580946,48884937,84.147
brasil,central mineira,2013,44306,sugarcane,44306,3142588,70.929
brasil,metropolitana de belo horizonte,2013,11621,sugarcane,11621,701695,60.382
brasil,vale do rio doce,2013,12133,sugarcane,12133,760003,62.639
brasil,oeste de minas,2013,22441,sugarcane,22441,1708554,76.135
brasil,sulsudoeste de minas,2013,57545,sugarcane,57542,4536800,78.843
brasil,campo das vertentes,2013,2972,sugarcane,2972,175710,59.122
brasil,zona da mata,2013,36120,sugarcane,36120,2311150,63.985
brasil,noroeste espiritosantense,2013,3127,sugarcane,3127,141888,45.375
brasil,litoral norte espiritosantense,2013,59775,sugarcane,59775,3089856,51.691
brasil,central espiritosantense,2013,1724,sugarcane,1724,96165,55.78
brasil,sul espiritosantense,2013,11195,sugarcane,11195,640930,57.251
brasil,noroeste fluminense,2013,3345,sugarcane,3345,191000,57.1
brasil,norte fluminense,2013,93380,sugarcane,93380,4310580,46.162
brasil,centro fluminense,2013,2392,sugarcane,2392,128265,53.622
brasil,baixadas,2013,5965,sugarcane,5965,188994,31.684
brasil,sul fluminense,2013,1489,sugarcane,1489,79672,53.507
brasil,metropolitana do rio de janeiro,2013,1573,sugarcane,1573,57190,36.357
brasil,sao jose do rio preto,2013,970380,sugarcane,970380,79231556,81.65
brasil,ribeirao preto,2013,1318965,sugarcane,1318965,107027700,81.145
brasil,aracatuba,2013,508641,sugarcane,508641,40131787,78.9
brasil,bauru,2013,640323,sugarcane,624777,50840590,81.374
brasil,araraquara,2013,381709,sugarcane,381709,32018775,83.883
brasil,piracicaba,2013,313375,sugarcane,313375,24050316,76.746
brasil,campinas,2013,249289,sugarcane,249089,21411019,85.957
